11.5	6.5	5.5
3.5	9.5	9.5
8.5	9.5	8.5
12.5	5.5	2.5
7.5	10.5	2.5
8.5	6.5	12.5
5.5	3.5	11.5
6.5	10.5	10.5
11.5	4.5	10.5
9.5	6.5	6.5
11.5	3.5	7.5
3.5	9.5	2.5
4.5	7.5	11.5
2.5	9.5	6.5
7.5	6.5	10.5
7.5	11.5	4.5
8.5	8.5	7.5
10.5	9.5	3.5
12.5	2.5	3.5
5.5	12.5	7.5
6.5	8.5	8.5
7.5	8.5	11.5
9.5	7.5	8.5
3.5	10.5	8.5
9.5	5.5	3.5
2.5	7.5	12.5
2.5	4.5	8.5
11.5	7.5	3.5
9.5	3.5	11.5
7.5	11.5	6.5
10.5	2.5	10.5
10.5	11.5	8.5
8.5	11.5	5.5
9.5	12.5	7.5
12.5	9.5	3.5
9.5	4.5	4.5
3.5	8.5	10.5
11.5	5.5	12.5
5.5	5.5	10.5
10.5	10.5	7.5
4.5	5.5	9.5
4.5	12.5	8.5
6.5	10.5	5.5
4.5	11.5	12.5
6.5	6.5	11.5
11.5	4.5	5.5
10.5	9.5	10.5
8.5	4.5	12.5
10.5	12.5	4.5
9.5	4.5	6.5
12.5	2.5	10.5
8.5	10.5	11.5
12.5	11.5	8.5
8.5	2.5	4.5
7.5	4.5	10.5
9.5	5.5	10.5
3.5	6.5	9.5
8.5	6.5	8.5
11.5	3.5	9.5
11.5	7.5	10.5
12.5	10.5	7.5
8.5	8.5	9.5
10.5	12.5	6.5
11.5	3.5	2.5
5.5	12.5	9.5
10.5	2.5	5.5
10.5	6.5	3.5
8.5	8.5	2.5
5.5	11.5	7.5
8.5	2.5	6.5
12.5	9.5	10.5
12.5	12.5	4.5
5.5	12.5	2.5
3.5	3.5	12.5
8.5	9.5	4.5
3.5	8.5	5.5
2.5	7.5	8.5
4.5	9.5	3.5
2.5	3.5	11.5
9.5	12.5	9.5
7.5	5.5	12.5
10.5	9.5	5.5
12.5	12.5	6.5
6.5	8.5	4.5
9.5	11.5	7.5
6.5	4.5	11.5
9.5	7.5	4.5
10.5	10.5	9.5
8.5	9.5	6.5
12.5	2.5	5.5
11.5	5.5	8.5
12.5	6.5	3.5
9.5	12.5	2.5
3.5	10.5	4.5
2.5	12.5	7.5
9.5	5.5	5.5
4.5	2.5	10.5
10.5	10.5	2.5
11.5	7.5	5.5
4.5	11.5	8.5
8.5	7.5	12.5
3.5	4.5	9.5
8.5	4.5	8.5
6.5	8.5	6.5
10.5	6.5	10.5
10.5	11.5	4.5
9.5	7.5	6.5
3.5	10.5	6.5
4.5	10.5	7.5
7.5	3.5	9.5
10.5	8.5	11.5
7.5	7.5	10.5
5.5	8.5	12.5
12.5	9.5	5.5
10.5	4.5	3.5
12.5	10.5	9.5
6.5	3.5	10.5
4.5	9.5	10.5
2.5	5.5	10.5
4.5	12.5	4.5
5.5	2.5	11.5
5.5	10.5	3.5
10.5	11.5	6.5
12.5	10.5	2.5
11.5	2.5	7.5
5.5	11.5	9.5
6.5	12.5	12.5
12.5	6.5	10.5
12.5	11.5	4.5
5.5	11.5	2.5
11.5	12.5	11.5
9.5	8.5	12.5
3.5	3.5	8.5
12.5	8.5	11.5
8.5	6.5	4.5
4.5	12.5	6.5
12.5	4.5	3.5
9.5	2.5	11.5
9.5	10.5	3.5
5.5	9.5	11.5
9.5	11.5	9.5
11.5	9.5	7.5
7.5	5.5	8.5
12.5	11.5	6.5
10.5	6.5	5.5
6.5	7.5	11.5
2.5	12.5	9.5
8.5	6.5	6.5
9.5	11.5	2.5
10.5	4.5	10.5
2.5	11.5	7.5
10.5	3.5	7.5
2.5	12.5	2.5
11.5	10.5	12.5
5.5	10.5	10.5
4.5	9.5	5.5
3.5	7.5	9.5
8.5	7.5	8.5
9.5	9.5	11.5
4.5	10.5	9.5
8.5	5.5	3.5
3.5	12.5	3.5
8.5	3.5	11.5
5.5	8.5	8.5
11.5	5.5	4.5
4.5	10.5	2.5
10.5	7.5	3.5
12.5	6.5	5.5
11.5	2.5	9.5
12.5	4.5	10.5
12.5	3.5	7.5
4.5	6.5	10.5
4.5	11.5	4.5
8.5	12.5	7.5
9.5	10.5	10.5
6.5	5.5	9.5
8.5	4.5	4.5
4.5	8.5	11.5
6.5	12.5	8.5
7.5	12.5	11.5
11.5	2.5	2.5
6.5	11.5	12.5
10.5	5.5	12.5
11.5	5.5	6.5
9.5	8.5	8.5
11.5	11.5	11.5
10.5	4.5	5.5
4.5	11.5	6.5
3.5	2.5	12.5
12.5	7.5	3.5
2.5	8.5	12.5
11.5	8.5	3.5
7.5	9.5	7.5
8.5	4.5	6.5
11.5	9.5	9.5
5.5	10.5	5.5
5.5	6.5	11.5
11.5	6.5	7.5
3.5	5.5	11.5
8.5	5.5	10.5
2.5	2.5	11.5
2.5	10.5	3.5
11.5	9.5	2.5
3.5	12.5	10.5
2.5	11.5	9.5
10.5	3.5	9.5
10.5	7.5	10.5
12.5	5.5	12.5
7.5	10.5	12.5
2.5	11.5	2.5
10.5	3.5	2.5
11.5	10.5	8.5
3.5	9.5	12.5
12.5	4.5	5.5
9.5	10.5	5.5
6.5	9.5	3.5
9.5	6.5	11.5
4.5	4.5	10.5
2.5	9.5	11.5
3.5	11.5	3.5
7.5	2.5	9.5
12.5	3.5	9.5
8.5	12.5	9.5
12.5	7.5	10.5
11.5	8.5	10.5
8.5	11.5	7.5
6.5	2.5	10.5
8.5	7.5	4.5
12.5	3.5	2.5
8.5	12.5	2.5
6.5	11.5	8.5
7.5	11.5	11.5
10.5	5.5	8.5
2.5	10.5	10.5
8.5	5.5	5.5
5.5	8.5	4.5
3.5	12.5	5.5
5.5	4.5	11.5
7.5	8.5	3.5
6.5	10.5	7.5
11.5	4.5	7.5
10.5	7.5	5.5
7.5	9.5	9.5
3.5	2.5	8.5
2.5	8.5	8.5
8.5	7.5	6.5
9.5	3.5	3.5
11.5	6.5	9.5
4.5	5.5	12.5
7.5	9.5	2.5
6.5	9.5	10.5
6.5	12.5	4.5
5.5	8.5	6.5
3.5	11.5	10.5
11.5	6.5	2.5
9.5	8.5	4.5
12.5	5.5	8.5
9.5	4.5	11.5
7.5	10.5	8.5
10.5	2.5	7.5
3.5	9.5	8.5
12.5	7.5	5.5
3.5	6.5	12.5
11.5	3.5	12.5
11.5	8.5	5.5
5.5	3.5	10.5
6.5	12.5	6.5
4.5	3.5	9.5
8.5	8.5	12.5
10.5	12.5	11.5
4.5	7.5	10.5
9.5	8.5	6.5
3.5	8.5	7.5
5.5	12.5	12.5
2.5	10.5	5.5
2.5	6.5	11.5
7.5	8.5	10.5
8.5	2.5	11.5
8.5	10.5	3.5
8.5	11.5	9.5
11.5	10.5	4.5
10.5	9.5	7.5
9.5	3.5	10.5
12.5	2.5	7.5
8.5	11.5	2.5
6.5	9.5	5.5
9.5	12.5	12.5
9.5	5.5	7.5
6.5	10.5	9.5
11.5	4.5	9.5
5.5	7.5	11.5
3.5	11.5	5.5
12.5	12.5	11.5
11.5	7.5	7.5
10.5	10.5	12.5
11.5	10.5	6.5
8.5	9.5	11.5
7.5	6.5	9.5
6.5	10.5	2.5
11.5	4.5	2.5
4.5	5.5	8.5
12.5	9.5	7.5
6.5	6.5	10.5
6.5	11.5	4.5
10.5	5.5	4.5
3.5	4.5	12.5
6.5	8.5	11.5
9.5	7.5	11.5
3.5	10.5	11.5
8.5	10.5	10.5
7.5	3.5	12.5
10.5	2.5	9.5
7.5	8.5	5.5
2.5	8.5	4.5
2.5	4.5	11.5
3.5	6.5	8.5
11.5	3.5	8.5
12.5	10.5	12.5
10.5	2.5	2.5
6.5	11.5	6.5
10.5	5.5	6.5
3.5	8.5	9.5
8.5	8.5	8.5
9.5	3.5	5.5
5.5	5.5	9.5
10.5	11.5	11.5
5.5	12.5	8.5
5.5	11.5	12.5
3.5	8.5	2.5
12.5	5.5	4.5
7.5	10.5	4.5
2.5	8.5	6.5
10.5	8.5	3.5
10.5	9.5	9.5
3.5	9.5	4.5
12.5	2.5	9.5
10.5	6.5	7.5
4.5	12.5	11.5
10.5	9.5	2.5
7.5	4.5	9.5
9.5	5.5	9.5
12.5	2.5	2.5
12.5	5.5	6.5
2.5	3.5	10.5
9.5	12.5	8.5
11.5	7.5	9.5
7.5	10.5	6.5
9.5	11.5	12.5
12.5	11.5	11.5
9.5	5.5	2.5
6.5	4.5	10.5
10.5	10.5	8.5
3.5	9.5	6.5
4.5	9.5	7.5
2.5	12.5	12.5
11.5	12.5	3.5
11.5	7.5	2.5
8.5	10.5	5.5
8.5	6.5	11.5
12.5	8.5	3.5
12.5	9.5	9.5
9.5	2.5	3.5
12.5	6.5	7.5
5.5	9.5	3.5
3.5	7.5	12.5
3.5	4.5	8.5
12.5	9.5	2.5
4.5	10.5	12.5
7.5	3.5	8.5
10.5	8.5	10.5
2.5	7.5	11.5
12.5	10.5	8.5
11.5	2.5	12.5
5.5	2.5	10.5
9.5	9.5	3.5
6.5	5.5	12.5
5.5	11.5	8.5
4.5	2.5	9.5
10.5	4.5	7.5
11.5	5.5	11.5
8.5	3.5	3.5
11.5	12.5	10.5
5.5	10.5	7.5
10.5	6.5	9.5
12.5	8.5	10.5
11.5	3.5	4.5
4.5	11.5	11.5
7.5	7.5	9.5
8.5	8.5	4.5
10.5	6.5	2.5
8.5	4.5	11.5
9.5	2.5	10.5
11.5	9.5	12.5
5.5	9.5	10.5
5.5	12.5	4.5
9.5	11.5	8.5
4.5	8.5	3.5
7.5	12.5	3.5
6.5	3.5	9.5
4.5	9.5	9.5
2.5	5.5	9.5
6.5	7.5	10.5
2.5	12.5	8.5
12.5	4.5	7.5
2.5	11.5	12.5
10.5	3.5	12.5
10.5	8.5	5.5
11.5	3.5	6.5
9.5	10.5	7.5
11.5	11.5	3.5
4.5	9.5	2.5
8.5	8.5	6.5
12.5	6.5	9.5
5.5	12.5	6.5
3.5	7.5	8.5
9.5	9.5	10.5
9.5	12.5	4.5
4.5	10.5	8.5
12.5	6.5	2.5
10.5	10.5	4.5
3.5	3.5	11.5
8.5	3.5	10.5
7.5	2.5	12.5
11.5	12.5	5.5
12.5	3.5	12.5
12.5	8.5	5.5
8.5	12.5	12.5
8.5	5.5	7.5
11.5	2.5	8.5
9.5	12.5	6.5
3.5	12.5	7.5
10.5	4.5	9.5
6.5	5.5	8.5
7.5	5.5	11.5
9.5	2.5	5.5
9.5	6.5	3.5
10.5	7.5	7.5
4.5	8.5	10.5
5.5	9.5	5.5
7.5	12.5	10.5
10.5	10.5	6.5
5.5	10.5	9.5
10.5	4.5	2.5
2.5	9.5	3.5
11.5	11.5	10.5
12.5	10.5	4.5
5.5	10.5	2.5
7.5	9.5	12.5
8.5	7.5	11.5
11.5	9.5	8.5
11.5	6.5	12.5
5.5	6.5	10.5
5.5	11.5	4.5
7.5	11.5	3.5
3.5	5.5	10.5
9.5	9.5	5.5
12.5	4.5	9.5
2.5	2.5	10.5
4.5	6.5	9.5
5.5	8.5	11.5
9.5	10.5	9.5
12.5	7.5	7.5
2.5	11.5	8.5
10.5	3.5	8.5
11.5	8.5	7.5
12.5	10.5	6.5
8.5	3.5	5.5
12.5	4.5	2.5
9.5	10.5	2.5
2.5	10.5	7.5
5.5	11.5	6.5
6.5	12.5	11.5
9.5	6.5	10.5
9.5	11.5	4.5
4.5	3.5	12.5
4.5	8.5	5.5
7.5	12.5	5.5
9.5	8.5	11.5
2.5	9.5	10.5
2.5	12.5	4.5
9.5	4.5	3.5
7.5	2.5	8.5
8.5	5.5	9.5
11.5	11.5	5.5
12.5	3.5	8.5
6.5	9.5	7.5
3.5	12.5	9.5
8.5	12.5	8.5
8.5	11.5	12.5
10.5	7.5	9.5
9.5	11.5	6.5
3.5	11.5	7.5
8.5	5.5	2.5
3.5	12.5	2.5
4.5	10.5	4.5
7.5	11.5	10.5
2.5	12.5	6.5
10.5	12.5	3.5
10.5	7.5	2.5
6.5	10.5	12.5
11.5	4.5	12.5
5.5	4.5	10.5
8.5	2.5	3.5
7.5	9.5	8.5
11.5	10.5	11.5
4.5	4.5	9.5
7.5	6.5	12.5
11.5	2.5	4.5
4.5	10.5	6.5
11.5	6.5	8.5
7.5	8.5	7.5
12.5	7.5	9.5
11.5	8.5	9.5
9.5	6.5	5.5
6.5	2.5	9.5
12.5	12.5	3.5
2.5	9.5	5.5
12.5	7.5	2.5
9.5	4.5	10.5
9.5	3.5	7.5
11.5	8.5	2.5
10.5	2.5	12.5
2.5	10.5	9.5
11.5	2.5	6.5
8.5	9.5	3.5
11.5	9.5	4.5
2.5	10.5	2.5
6.5	11.5	11.5
10.5	5.5	11.5
3.5	8.5	12.5
4.5	3.5	8.5
5.5	5.5	12.5
10.5	12.5	10.5
7.5	11.5	5.5
6.5	8.5	3.5
2.5	6.5	10.5
2.5	11.5	4.5
10.5	3.5	4.5
9.5	7.5	3.5
6.5	9.5	9.5
3.5	2.5	11.5
3.5	10.5	3.5
8.5	2.5	10.5
2.5	8.5	11.5
3.5	11.5	9.5
8.5	11.5	8.5
10.5	9.5	12.5
11.5	9.5	6.5
6.5	9.5	2.5
12.5	2.5	12.5
3.5	11.5	2.5
7.5	4.5	12.5
8.5	10.5	7.5
2.5	11.5	6.5
9.5	5.5	12.5
10.5	3.5	6.5
10.5	11.5	3.5
12.5	5.5	11.5
5.5	3.5	9.5
11.5	7.5	12.5
6.5	10.5	8.5
7.5	10.5	11.5
11.5	4.5	8.5
5.5	7.5	10.5
12.5	12.5	10.5
4.5	7.5	9.5
9.5	4.5	5.5
3.5	9.5	11.5
7.5	6.5	8.5
8.5	9.5	10.5
8.5	12.5	4.5
12.5	3.5	4.5
7.5	8.5	9.5
4.5	12.5	3.5
12.5	9.5	12.5
7.5	8.5	2.5
10.5	12.5	5.5
9.5	3.5	9.5
6.5	8.5	10.5
9.5	7.5	10.5
12.5	3.5	6.5
12.5	11.5	3.5
8.5	12.5	6.5
3.5	10.5	10.5
10.5	2.5	8.5
7.5	9.5	4.5
8.5	2.5	5.5
8.5	6.5	3.5
9.5	3.5	2.5
2.5	4.5	10.5
11.5	6.5	4.5
3.5	8.5	8.5
5.5	5.5	8.5
10.5	11.5	10.5
4.5	2.5	12.5
7.5	9.5	6.5
6.5	6.5	9.5
12.5	12.5	5.5
10.5	9.5	8.5
10.5	6.5	12.5
11.5	6.5	6.5
8.5	9.5	5.5
4.5	5.5	11.5
12.5	2.5	8.5
4.5	12.5	10.5
8.5	10.5	9.5
7.5	7.5	12.5
7.5	4.5	8.5
9.5	5.5	8.5
10.5	8.5	7.5
11.5	7.5	8.5
8.5	10.5	2.5
6.5	3.5	12.5
4.5	9.5	12.5
12.5	11.5	10.5
2.5	5.5	12.5
6.5	8.5	5.5
11.5	5.5	3.5
9.5	7.5	5.5
3.5	10.5	5.5
3.5	6.5	11.5
8.5	6.5	10.5
8.5	11.5	4.5
11.5	3.5	11.5
12.5	9.5	8.5
4.5	11.5	3.5
8.5	8.5	11.5
12.5	6.5	12.5
5.5	12.5	11.5
8.5	4.5	3.5
11.5	12.5	7.5
10.5	11.5	5.5
6.5	10.5	4.5
11.5	4.5	4.5
12.5	8.5	7.5
8.5	11.5	6.5
2.5	3.5	9.5
9.5	2.5	7.5
2.5	7.5	10.5
5.5	9.5	7.5
6.5	4.5	9.5
4.5	12.5	5.5
9.5	12.5	11.5
6.5	10.5	6.5
10.5	4.5	12.5
11.5	4.5	6.5
4.5	2.5	8.5
10.5	10.5	11.5
11.5	5.5	10.5
5.5	10.5	12.5
10.5	2.5	4.5
12.5	11.5	5.5
10.5	6.5	8.5
9.5	9.5	7.5
8.5	6.5	5.5
10.5	8.5	9.5
4.5	11.5	10.5
7.5	7.5	8.5
3.5	8.5	4.5
3.5	4.5	11.5
8.5	4.5	10.5
8.5	3.5	7.5
10.5	8.5	2.5
10.5	2.5	6.5
6.5	3.5	8.5
4.5	9.5	8.5
7.5	3.5	11.5
2.5	5.5	8.5
12.5	4.5	12.5
5.5	2.5	9.5
4.5	6.5	12.5
9.5	10.5	12.5
10.5	9.5	4.5
12.5	10.5	11.5
12.5	2.5	4.5
3.5	8.5	6.5
4.5	8.5	7.5
7.5	12.5	7.5
12.5	6.5	8.5
11.5	12.5	9.5
8.5	7.5	3.5
5.5	11.5	11.5
9.5	5.5	4.5
12.5	8.5	9.5
11.5	11.5	7.5
11.5	7.5	4.5
11.5	12.5	2.5
10.5	9.5	6.5
5.5	8.5	3.5
9.5	2.5	9.5
12.5	8.5	2.5
3.5	3.5	10.5
5.5	9.5	9.5
11.5	5.5	5.5
12.5	2.5	6.5
8.5	5.5	12.5
6.5	7.5	9.5
9.5	2.5	2.5
12.5	9.5	4.5
3.5	12.5	12.5
5.5	9.5	2.5
9.5	5.5	6.5
4.5	11.5	5.5
10.5	7.5	12.5
10.5	4.5	8.5
11.5	7.5	6.5
9.5	11.5	11.5
6.5	12.5	3.5
7.5	5.5	10.5
8.5	4.5	5.5
2.5	12.5	11.5
5.5	10.5	8.5
9.5	8.5	3.5
9.5	9.5	9.5
12.5	9.5	6.5
9.5	6.5	7.5
4.5	4.5	12.5
8.5	3.5	9.5
9.5	9.5	2.5
3.5	7.5	11.5
8.5	7.5	10.5
2.5	9.5	7.5
4.5	10.5	11.5
8.5	3.5	2.5
12.5	7.5	12.5
12.5	4.5	8.5
11.5	8.5	12.5
4.5	6.5	8.5
5.5	8.5	10.5
9.5	10.5	8.5
6.5	2.5	12.5
4.5	8.5	9.5
10.5	6.5	4.5
7.5	12.5	9.5
2.5	10.5	12.5
11.5	2.5	11.5
11.5	10.5	3.5
7.5	11.5	7.5
11.5	11.5	9.5
4.5	8.5	2.5
6.5	5.5	11.5
7.5	12.5	2.5
6.5	12.5	10.5
4.5	9.5	4.5
11.5	11.5	2.5
9.5	8.5	10.5
10.5	6.5	6.5
5.5	6.5	9.5
6.5	9.5	12.5
3.5	5.5	9.5
8.5	5.5	8.5
2.5	2.5	9.5
3.5	12.5	8.5
3.5	11.5	12.5
11.5	9.5	11.5
12.5	6.5	4.5
10.5	7.5	8.5
4.5	9.5	6.5
6.5	11.5	3.5
8.5	7.5	5.5
10.5	5.5	3.5
9.5	4.5	7.5
2.5	11.5	11.5
10.5	3.5	11.5
5.5	3.5	12.5
5.5	8.5	5.5
9.5	6.5	9.5
12.5	6.5	6.5
2.5	8.5	3.5
4.5	7.5	12.5
4.5	4.5	8.5
11.5	10.5	10.5
2.5	9.5	9.5
10.5	12.5	7.5
9.5	6.5	2.5
10.5	4.5	4.5
7.5	8.5	12.5
2.5	9.5	2.5
12.5	7.5	8.5
6.5	12.5	5.5
8.5	2.5	7.5
11.5	8.5	8.5
5.5	10.5	4.5
12.5	5.5	3.5
6.5	2.5	8.5
7.5	2.5	11.5
7.5	10.5	3.5
9.5	3.5	12.5
9.5	8.5	5.5
12.5	3.5	11.5
7.5	11.5	9.5
8.5	12.5	11.5
2.5	10.5	8.5
3.5	9.5	3.5
10.5	4.5	6.5
5.5	4.5	9.5
7.5	11.5	2.5
6.5	11.5	10.5
12.5	12.5	7.5
10.5	5.5	10.5
5.5	10.5	6.5
12.5	4.5	4.5
8.5	9.5	7.5
9.5	10.5	4.5
6.5	9.5	8.5
7.5	9.5	11.5
3.5	2.5	10.5
6.5	6.5	12.5
2.5	8.5	10.5
3.5	11.5	8.5
11.5	10.5	5.5
11.5	6.5	11.5
9.5	4.5	9.5
6.5	8.5	7.5
8.5	10.5	12.5
12.5	4.5	6.5
9.5	7.5	7.5
9.5	10.5	6.5
3.5	10.5	7.5
9.5	4.5	2.5
5.5	3.5	8.5
12.5	5.5	10.5
7.5	10.5	10.5
8.5	5.5	4.5
10.5	12.5	9.5
4.5	7.5	8.5
3.5	9.5	10.5
3.5	12.5	4.5
2.5	6.5	9.5
10.5	11.5	7.5
10.5	7.5	4.5
7.5	8.5	8.5
8.5	2.5	9.5
10.5	12.5	2.5
4.5	3.5	11.5
6.5	11.5	5.5
10.5	5.5	5.5
8.5	2.5	2.5
9.5	3.5	8.5
8.5	5.5	6.5
3.5	12.5	6.5
4.5	12.5	7.5
8.5	11.5	11.5
10.5	7.5	6.5
2.5	3.5	12.5
2.5	8.5	5.5
11.5	3.5	3.5
5.5	7.5	9.5
12.5	12.5	9.5
8.5	8.5	3.5
6.5	4.5	12.5
8.5	9.5	9.5
12.5	11.5	7.5
5.5	12.5	3.5
12.5	7.5	4.5
11.5	8.5	4.5
12.5	12.5	2.5
6.5	10.5	11.5
11.5	4.5	11.5
8.5	6.5	7.5
8.5	9.5	2.5
12.5	5.5	5.5
6.5	6.5	8.5
7.5	6.5	11.5
7.5	10.5	5.5
2.5	10.5	4.5
6.5	8.5	9.5
3.5	9.5	5.5
4.5	5.5	10.5
9.5	7.5	9.5
12.5	7.5	6.5
3.5	10.5	9.5
8.5	10.5	8.5
10.5	8.5	12.5
11.5	8.5	6.5
6.5	8.5	2.5
9.5	12.5	3.5
2.5	4.5	9.5
9.5	7.5	2.5
3.5	10.5	2.5
2.5	10.5	6.5
10.5	2.5	11.5
10.5	10.5	3.5
6.5	9.5	4.5
5.5	2.5	12.5
10.5	11.5	9.5
3.5	11.5	4.5
